Sample	BioProject	BioSample	Submitter	Collection Date	Location	Population	ReleaseDate	LoadDate
SRR32391853	PRJNA1027353	SAMN46887600	verily_ww_nwss	2025-02-11	USA: Connecticut, 	52268	2025-02-19 03:06:13	2025-02-19 03:04:07
SRR32391854	PRJNA1027353	SAMN46887624	verily_ww_nwss	2025-02-10	USA: South Dakota, 	14000	2025-02-19 03:06:12	2025-02-19 03:03:18
SRR32391855	PRJNA1027353	SAMN46887575	verily_ww_nwss	2025-02-10	USA: Rhode Island, 	5000	2025-02-19 03:06:13	2025-02-19 03:04:03
SRR32391856	PRJNA1027353	SAMN46887564	verily_ww_nwss	2025-02-09	USA: Texas, 	2600000	2025-02-19 03:06:16	2025-02-19 03:04:53
SRR32391857	PRJNA1027353	SAMN46887573	verily_ww_nwss	2025-02-10	USA: California, 	150000	2025-02-19 03:00:11	2025-02-19 02:53:35
SRR32391858	PRJNA1027353	SAMN46887559	verily_ww_nwss	2025-02-10	USA: Idaho, 	105893	2025-02-19 03:06:14	2025-02-19 03:04:09
SRR32391859	PRJNA1027353	SAMN46887685	verily_ww_nwss	2025-02-10	USA: North Carolina, 	10000	2025-02-19 03:00:11	2025-02-19 02:55:36
SRR32391860	PRJNA1027353	SAMN46887571	verily_ww_nwss	2025-02-10	USA: Rhode Island, 	43000	2025-02-19 03:06:17	2025-02-19 03:05:30
SRR32391861	PRJNA1027353	SAMN46887549	verily_ww_nwss	2025-02-07	USA: Louisiana, 	50591	2025-02-19 03:06:15	2025-02-19 03:04:19
SRR32391862	PRJNA1027353	SAMN46887546	verily_ww_nwss	2025-02-02	USA: Guam, 	64247	2025-02-19 03:06:16	2025-02-19 03:05:14
SRR32391864	PRJNA1027353	SAMN46887558	verily_ww_nwss	2025-02-07	USA: Rhode Island, 	11500	2025-02-19 03:06:17	2025-02-19 03:05:22
SRR32391865	PRJNA1027353	SAMN46887590	verily_ww_nwss	2025-02-06	USA: Missouri, 	48000	2025-02-19 03:06:17	2025-02-19 03:05:36
SRR32391866	PRJNA1027353	SAMN46887602	verily_ww_nwss	2025-02-06	USA: Maryland, 	89319	2025-02-19 03:07:29	2025-02-19 03:06:49
SRR32391867	PRJNA1027353	SAMN46887561	verily_ww_nwss	2025-02-05	USA: Alaska, 	92000	2025-02-19 03:06:12	2025-02-19 02:49:06
SRR32391868	PRJNA1027353	SAMN46887548	verily_ww_nwss	2025-02-02	USA: Guam, 	14535	2025-02-19 03:07:29	2025-02-19 03:06:13
